id,sentence,type,expected,order,tokens,log_probs
1_dog_know_doubt,I know that John owns a cat but I doubt that he owns a dog. The cat,know_doubt,1,2,I|##know|##that|##John|##owns|##a|##cat|##but|##I|##doubt|##that|##he|##owns|##a|##dog|.|##The|##cat|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.093276|-12.129921|-9.08379|-8.529767|-8.896353|-10.094039|-14.52227|-5.1517954|-9.411364|-12.524065|-9.288826|-9.482294|-9.731121|-10.560927|-8.051258|-11.41027
1_dog_know_doubt,I know that John owns a cat but I doubt that he owns a dog. The dog,know_doubt,0,2,I|##know|##that|##John|##owns|##a|##cat|##but|##I|##doubt|##that|##he|##owns|##a|##dog|.|##The|##dog|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.093276|-12.129921|-9.08379|-8.529767|-8.896353|-10.094039|-14.52227|-5.1517954|-9.411364|-12.524065|-9.288826|-9.482294|-9.731121|-10.560927|-7.4618273|-11.360611
1_dog_doubt_know,I doubt that John owns a dog but I know that he owns a cat. The cat,doubt_know,1,1,I|##doubt|##that|##John|##owns|##a|##dog|##but|##I|##know|##that|##he|##owns|##a|##cat|.|##The|##cat|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.26463|-12.6733465|-9.32168|-8.3403225|-9.096941|-9.757798|-11.952702|-6.223292|-9.140129|-11.873108|-9.519206|-9.153637|-10.209289|-11.041853|-7.924881|-11.5746975
1_dog_doubt_know,I doubt that John owns a dog but I know that he owns a cat. The dog,doubt_know,0,1,I|##doubt|##that|##John|##owns|##a|##dog|##but|##I|##know|##that|##he|##owns|##a|##cat|.|##The|##dog|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.26463|-12.6733465|-9.32168|-8.3403225|-9.096941|-9.757798|-11.952702|-6.223292|-9.140129|-11.873108|-9.519206|-9.153637|-10.209289|-11.041853|-7.851692|-11.536202
1_dog_doubt_know,I doubt that John owns a cat but I know that he owns a dog. The dog,doubt_know,1,2,I|##doubt|##that|##John|##owns|##a|##cat|##but|##I|##know|##that|##he|##owns|##a|##dog|.|##The|##dog|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.26463|-12.6733465|-9.32168|-9.221825|-9.128721|-9.817778|-12.1056795|-6.3784823|-9.13518|-12.410576|-9.253636|-8.726355|-10.339826|-11.007661|-7.926705|-11.549254
1_dog_doubt_know,I doubt that John owns a cat but I know that he owns a dog. The cat,doubt_know,0,2,I|##doubt|##that|##John|##owns|##a|##cat|##but|##I|##know|##that|##he|##owns|##a|##dog|.|##The|##cat|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.26463|-12.6733465|-9.32168|-9.221825|-9.128721|-9.817778|-12.1056795|-6.3784823|-9.13518|-12.410576|-9.253636|-8.726355|-10.339826|-11.007661|-8.421644|-11.546227
1_dog_affirmative_modal,John owns a dog but he wants to own a cat. The dog,affirmative_modal,1,1,John|##owns|##a|##dog|##but|##he|##wants|##to|##own|##a|##cat|.|##The|##dog|<|endoftext|>,-9.888465|-11.115249|-8.7470455|-7.977882|-9.008975|-9.492973|-13.727778|-8.466784|-10.177349|-9.308405|-9.217686|-9.9959545|-11.10637|-7.7133603|-11.589621
1_dog_affirmative_modal,John owns a dog but he wants to own a cat. The cat,affirmative_modal,0,1,John|##owns|##a|##dog|##but|##he|##wants|##to|##own|##a|##cat|.|##The|##cat|<|endoftext|>,-9.888465|-11.115249|-8.7470455|-7.977882|-9.008975|-9.492973|-13.727778|-8.466784|-10.177349|-9.308405|-9.217686|-9.9959545|-11.10637|-6.841468|-11.5835495
1_dog_affirmative_modal,John owns a cat but he wants to own a dog. The cat,affirmative_modal,1,2,John|##owns|##a|##cat|##but|##he|##wants|##to|##own|##a|##dog|.|##The|##cat|<|endoftext|>,-9.888465|-11.115249|-8.7470455|-8.979879|-9.240984|-9.419248|-13.591555|-8.64006|-9.949975|-9.589285|-10.041032|-10.019338|-11.119101|-7.0233088|-11.5700655
1_dog_affirmative_modal,John owns a cat but he wants to own a dog. The dog,affirmative_modal,0,2,John|##owns|##a|##cat|##but|##he|##wants|##to|##own|##a|##dog|.|##The|##dog|<|endoftext|>,-9.888465|-11.115249|-8.7470455|-8.979879|-9.240984|-9.419248|-13.591555|-8.64006|-9.949975|-9.589285|-10.041032|-10.019338|-11.119101|-7.9378443|-11.505022
1_dog_modal_affirmative,John wants to own a dog but he owns a cat. The cat,modal_affirmative,1,1,John|##wants|##to|##own|##a|##dog|##but|##he|##owns|##a|##cat|.|##The|##cat|<|endoftext|>,-9.888465|-11.41762|-8.600998|-9.915765|-9.288921|-6.6353726|-8.823832|-9.81348|-12.98328|-8.906555|-10.389048|-10.308228|-11.897971|-7.188388|-11.691278
1_dog_modal_affirmative,John wants to own a dog but he owns a cat. The dog,modal_affirmative,0,1,John|##wants|##to|##own|##a|##dog|##but|##he|##owns|##a|##cat|.|##The|##dog|<|endoftext|>,-9.888465|-11.41762|-8.600998|-9.915765|-9.288921|-6.6353726|-8.823832|-9.81348|-12.98328|-8.906555|-10.389048|-10.308228|-11.897971|-8.151295|-11.683164
1_dog_modal_affirmative,John wants to own a cat but he owns a dog. The dog,modal_affirmative,1,2,John|##wants|##to|##own|##a|##cat|##but|##he|##owns|##a|##dog|.|##The|##dog|<|endoftext|>,-9.888465|-11.41762|-8.600998|-9.915765|-9.288921|-7.6078787|-8.824133|-9.739636|-13.268209|-8.92682|-10.22947|-10.301219|-11.763473|-8.430457|-11.636654
1_dog_modal_affirmative,John wants to own a cat but he owns a dog. The cat,modal_affirmative,0,2,John|##wants|##to|##own|##a|##cat|##but|##he|##owns|##a|##dog|.|##The|##cat|<|endoftext|>,-9.888465|-11.41762|-8.600998|-9.915765|-9.288921|-7.6078787|-8.824133|-9.739636|-13.268209|-8.92682|-10.22947|-10.301219|-11.763473|-6.9876885|-11.667482
1_dog_managed_failed,John managed to adopt a dog but failed to adopt a cat. The dog,managed_failed,1,1,John|##managed|##to|##adopt|##a|##dog|##but|##failed|##to|##adopt|##a|##cat|.|##The|##dog|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-7.243687|-9.229086|-11.832105|-9.39193|-11.287054|-10.636469|-11.385155|-10.785015|-11.027565|-8.196202|-11.470385
1_dog_managed_failed,John managed to adopt a dog but failed to adopt a cat. The cat,managed_failed,0,1,John|##managed|##to|##adopt|##a|##dog|##but|##failed|##to|##adopt|##a|##cat|.|##The|##cat|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-7.243687|-9.229086|-11.832105|-9.39193|-11.287054|-10.636469|-11.385155|-10.785015|-11.027565|-7.8621855|-11.444902
1_dog_managed_failed,John managed to adopt a cat but failed to adopt a dog. The cat,managed_failed,1,2,John|##managed|##to|##adopt|##a|##cat|##but|##failed|##to|##adopt|##a|##dog|.|##The|##cat|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-9.111919|-9.376082|-12.189953|-9.162138|-11.98926|-10.27419|-10.6012335|-10.7716875|-11.028386|-8.401091|-11.448793
1_dog_managed_failed,John managed to adopt a cat but failed to adopt a dog. The dog,managed_failed,0,2,John|##managed|##to|##adopt|##a|##cat|##but|##failed|##to|##adopt|##a|##dog|.|##The|##dog|<|endoftext|>,-9.888465|-11.446088|-8.531194|-12.563766|-8.909666|-9.111919|-9.376082|-12.189953|-9.162138|-11.98926|-10.27419|-10.6012335|-10.7716875|-11.028386|-7.782722|-11.383589
1_dog_failed_managed,John failed to adopt a dog but managed to adopt a cat. The cat,failed_managed,1,1,John|##failed|##to|##adopt|##a|##dog|##but|##managed|##to|##adopt|##a|##cat|.|##The|##cat|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-7.1950245|-9.019616|-12.89166|-9.036884|-11.906981|-9.734776|-10.128805|-10.620346|-11.377663|-8.876058|-11.534033
1_dog_failed_managed,John failed to adopt a dog but managed to adopt a cat. The dog,failed_managed,0,1,John|##failed|##to|##adopt|##a|##dog|##but|##managed|##to|##adopt|##a|##cat|.|##The|##dog|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-7.1950245|-9.019616|-12.89166|-9.036884|-11.906981|-9.734776|-10.128805|-10.620346|-11.377663|-7.89913|-11.469711
1_dog_failed_managed,John failed to adopt a cat but managed to adopt a dog. The dog,failed_managed,1,2,John|##failed|##to|##adopt|##a|##cat|##but|##managed|##to|##adopt|##a|##dog|.|##The|##dog|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-8.480421|-9.046593|-12.518559|-8.810603|-11.93222|-9.1373005|-8.801726|-10.614727|-11.187303|-8.154804|-11.456147
1_dog_failed_managed,John failed to adopt a cat but managed to adopt a dog. The cat,failed_managed,0,2,John|##failed|##to|##adopt|##a|##cat|##but|##managed|##to|##adopt|##a|##dog|.|##The|##cat|<|endoftext|>,-9.888465|-9.997652|-9.641268|-10.900532|-9.12699|-8.480421|-9.046593|-12.518559|-8.810603|-11.93222|-9.1373005|-8.801726|-10.614727|-11.187303|-8.507596|-11.45815
2_car_affirmative_negation,Peter has a car but he doesn't have a bike. The car,affirmative_negation,1,1,Peter|##has|##a|##car|##but|##he|##doesn|'t|##have|##a|##bike|.|##The|##car|<|endoftext|>,-12.956983|-7.845229|-8.685345|-10.355371|-8.992804|-9.367352|-16.694437|-12.506858|-12.192259|-10.868088|-8.115268|-10.875042|-11.467028|-7.9849806|-11.718925
2_car_affirmative_negation,Peter has a car but he doesn't have a bike. The bike,affirmative_negation,0,1,Peter|##has|##a|##car|##but|##he|##doesn|'t|##have|##a|##bike|.|##The|##bike|<|endoftext|>,-12.956983|-7.845229|-8.685345|-10.355371|-8.992804|-9.367352|-16.694437|-12.506858|-12.192259|-10.868088|-8.115268|-10.875042|-11.467028|-6.808038|-11.681454
2_car_affirmative_negation,Peter has a bike but he doesn't have a car. The bike,affirmative_negation,1,2,Peter|##has|##a|##bike|##but|##he|##doesn|'t|##have|##a|##car|.|##The|##bike|<|endoftext|>,-12.956983|-7.845229|-8.685345|-7.155433|-9.074045|-9.2112665|-16.698208|-12.790951|-12.303018|-10.340464|-9.204903|-11.012931|-11.662533|-7.3543425|-11.715183
2_car_affirmative_negation,Peter has a bike but he doesn't have a car. The car,affirmative_negation,0,2,Peter|##has|##a|##bike|##but|##he|##doesn|'t|##have|##a|##car|.|##The|##car|<|endoftext|>,-12.956983|-7.845229|-8.685345|-7.155433|-9.074045|-9.2112665|-16.698208|-12.790951|-12.303018|-10.340464|-9.204903|-11.012931|-11.662533|-8.268728|-11.624888
2_car_negation_affirmative,Peter doesn't have a car but he has a bike. The bike,negation_affirmative,1,1,Peter|##doesn|'t|##have|##a|##car|##but|##he|##has|##a|##bike|.|##The|##bike|<|endoftext|>,-12.956983|-10.882561|-11.285311|-11.618668|-9.663193|-9.283405|-9.69132|-9.49267|-9.33794|-9.375359|-8.052298|-11.118881|-11.386117|-7.6493363|-11.738279
2_car_negation_affirmative,Peter doesn't have a car but he has a bike. The car,negation_affirmative,0,1,Peter|##doesn|'t|##have|##a|##car|##but|##he|##has|##a|##bike|.|##The|##car|<|endoftext|>,-12.956983|-10.882561|-11.285311|-11.618668|-9.663193|-9.283405|-9.69132|-9.49267|-9.33794|-9.375359|-8.052298|-11.118881|-11.386117|-8.159516|-11.698761
2_car_negation_affirmative,Peter doesn't have a bike but he has a car. The car,negation_affirmative,1,2,Peter|##doesn|'t|##have|##a|##bike|##but|##he|##has|##a|##car|.|##The|##car|<|endoftext|>,-12.956983|-10.882561|-11.285311|-11.618668|-9.663193|-6.476431|-9.496681|-9.555035|-9.283022|-9.34264|-9.704405|-10.927846|-11.064318|-8.433655|-11.685024
2_car_negation_affirmative,Peter doesn't have a bike but he has a car. The bike,negation_affirmative,0,2,Peter|##doesn|'t|##have|##a|##bike|##but|##he|##has|##a|##car|.|##The|##bike|<|endoftext|>,-12.956983|-10.882561|-11.285311|-11.618668|-9.663193|-6.476431|-9.496681|-9.555035|-9.283022|-9.34264|-9.704405|-10.927846|-11.064318|-7.316657|-11.689041
2_car_know_doubt,I know that Lucy has a car but I doubt that she has a bike. The car,know_doubt,1,1,I|##know|##that|##Lucy|##has|##a|##car|##but|##I|##doubt|##that|##she|##has|##a|##bike|.|##The|##car|<|endoftext|>,-8.60888|-11.017691|-5.189841|-8.101314|-8.844088|-8.934219|-10.007163|-8.643885|-9.983511|-14.260147|-5.0586576|-10.832842|-9.1296|-9.76327|-7.1187|-10.37946|-11.271151|-7.9044247|-11.534489
2_car_know_doubt,I know that Lucy has a car but I doubt that she has a bike. The bike,know_doubt,0,1,I|##know|##that|##Lucy|##has|##a|##car|##but|##I|##doubt|##that|##she|##has|##a|##bike|.|##The|##bike|<|endoftext|>,-8.60888|-11.017691|-5.189841|-8.101314|-8.844088|-8.934219|-10.007163|-8.643885|-9.983511|-14.260147|-5.0586576|-10.832842|-9.1296|-9.76327|-7.1187|-10.37946|-11.271151|-7.257235|-11.514296
2_car_know_doubt,I know that Lucy has a bike but I doubt that she has a car. The bike,know_doubt,1,2,I|##know|##that|##Lucy|##has|##a|##bike|##but|##I|##doubt|##that|##she|##has|##a|##car|.|##The|##bike|<|endoftext|>,-8.60888|-11.017691|-5.189841|-8.101314|-8.844088|-8.934219|-6.910377|-8.58462|-9.965086|-14.585447|-5.349929|-10.729881|-9.230949|-9.518316|-8.281712|-10.458531|-11.235718|-7.218373|-11.545061
2_car_know_doubt,I know that Lucy has a bike but I doubt that she has a car. The car,know_doubt,0,2,I|##know|##that|##Lucy|##has|##a|##bike|##but|##I|##doubt|##that|##she|##has|##a|##car|.|##The|##car|<|endoftext|>,-8.60888|-11.017691|-5.189841|-8.101314|-8.844088|-8.934219|-6.910377|-8.58462|-9.965086|-14.585447|-5.349929|-10.729881|-9.230949|-9.518316|-8.281712|-10.458531|-11.235718|-7.964038|-11.488304
2_car_doubt_know,I doubt that Lucy has a car but I know that she has a bike. The bike,doubt_know,1,1,I|##doubt|##that|##Lucy|##has|##a|##car|##but|##I|##know|##that|##she|##has|##a|##bike|.|##The|##bike|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.219334|-9.26965|-9.294161|-9.431194|-9.01148|-9.888915|-12.175377|-6.126658|-10.615657|-8.766354|-9.174433|-7.346524|-10.664128|-11.135112|-7.130786|-11.605564
2_car_doubt_know,I doubt that Lucy has a car but I know that she has a bike. The car,doubt_know,0,1,I|##doubt|##that|##Lucy|##has|##a|##car|##but|##I|##know|##that|##she|##has|##a|##bike|.|##The|##car|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.219334|-9.26965|-9.294161|-9.431194|-9.01148|-9.888915|-12.175377|-6.126658|-10.615657|-8.766354|-9.174433|-7.346524|-10.664128|-11.135112|-7.8236856|-11.573083
2_car_doubt_know,I doubt that Lucy has a bike but I know that she has a car. The car,doubt_know,1,2,I|##doubt|##that|##Lucy|##has|##a|##bike|##but|##I|##know|##that|##she|##has|##a|##car|.|##The|##car|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.219334|-9.26965|-9.294161|-6.969103|-8.824215|-9.868003|-12.218499|-5.998617|-10.322073|-8.737562|-9.24028|-8.669503|-10.595868|-10.792905|-8.254837|-11.580447
2_car_doubt_know,I doubt that Lucy has a bike but I know that she has a car. The bike,doubt_know,0,2,I|##doubt|##that|##Lucy|##has|##a|##bike|##but|##I|##know|##that|##she|##has|##a|##car|.|##The|##bike|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.219334|-9.26965|-9.294161|-6.969103|-8.824215|-9.868003|-12.218499|-5.998617|-10.322073|-8.737562|-9.24028|-8.669503|-10.595868|-10.792905|-7.389176|-11.588467
2_car_affirmative_modal,Peter has a car but he wants to have a bike. The car,affirmative_modal,1,1,Peter|##has|##a|##car|##but|##he|##wants|##to|##have|##a|##bike|.|##The|##car|<|endoftext|>,-12.956983|-7.845229|-8.685345|-10.355371|-8.992804|-9.367352|-14.139527|-8.673933|-11.663011|-8.9038925|-7.00292|-10.674745|-11.3211355|-7.5366406|-11.661814
2_car_affirmative_modal,Peter has a car but he wants to have a bike. The bike,affirmative_modal,0,1,Peter|##has|##a|##car|##but|##he|##wants|##to|##have|##a|##bike|.|##The|##bike|<|endoftext|>,-12.956983|-7.845229|-8.685345|-10.355371|-8.992804|-9.367352|-14.139527|-8.673933|-11.663011|-8.9038925|-7.00292|-10.674745|-11.3211355|-6.7992|-11.632219
2_car_affirmative_modal,Peter has a bike but he wants to have a car. The bike,affirmative_modal,1,2,Peter|##has|##a|##bike|##but|##he|##wants|##to|##have|##a|##car|.|##The|##bike|<|endoftext|>,-12.956983|-7.845229|-8.685345|-7.155433|-9.074045|-9.2112665|-14.514434|-8.51698|-11.84814|-8.905239|-8.8600645|-10.59681|-11.210311|-7.1319656|-11.639892
2_car_affirmative_modal,Peter has a bike but he wants to have a car. The car,affirmative_modal,0,2,Peter|##has|##a|##bike|##but|##he|##wants|##to|##have|##a|##car|.|##The|##car|<|endoftext|>,-12.956983|-7.845229|-8.685345|-7.155433|-9.074045|-9.2112665|-14.514434|-8.51698|-11.84814|-8.905239|-8.8600645|-10.59681|-11.210311|-8.041819|-11.576712
2_car_modal_affirmative,Peter wants to have a car but he has a bike. The bike,modal_affirmative,1,1,Peter|##wants|##to|##have|##a|##car|##but|##he|##has|##a|##bike|.|##The|##bike|<|endoftext|>,-12.956983|-11.907373|-8.681758|-11.318889|-8.579502|-9.538687|-8.553427|-9.846745|-9.443151|-9.227692|-7.611792|-10.686684|-11.155411|-6.822167|-11.720291
2_car_modal_affirmative,Peter wants to have a car but he has a bike. The car,modal_affirmative,0,1,Peter|##wants|##to|##have|##a|##car|##but|##he|##has|##a|##bike|.|##The|##car|<|endoftext|>,-12.956983|-11.907373|-8.681758|-11.318889|-8.579502|-9.538687|-8.553427|-9.846745|-9.443151|-9.227692|-7.611792|-10.686684|-11.155411|-7.571324|-11.712842
2_car_modal_affirmative,Peter wants to have a bike but he has a car. The car,modal_affirmative,1,2,Peter|##wants|##to|##have|##a|##bike|##but|##he|##has|##a|##car|.|##The|##car|<|endoftext|>,-12.956983|-11.907373|-8.681758|-11.318889|-8.579502|-6.4106236|-8.611171|-9.706278|-9.553917|-9.216629|-8.693753|-10.667109|-11.039273|-7.6009207|-11.661217
2_car_modal_affirmative,Peter wants to have a bike but he has a car. The bike,modal_affirmative,0,2,Peter|##wants|##to|##have|##a|##bike|##but|##he|##has|##a|##car|.|##The|##bike|<|endoftext|>,-12.956983|-11.907373|-8.681758|-11.318889|-8.579502|-6.4106236|-8.611171|-9.706278|-9.553917|-9.216629|-8.693753|-10.667109|-11.039273|-6.9218917|-11.6945095
2_car_managed_failed,Lucy managed to rent a car but she failed to rent a bike. The car,managed_failed,1,1,Lu|cy|##managed|##to|##rent|##a|##car|##but|##she|##failed|##to|##rent|##a|##bike|.|##The|##car|<|endoftext|>,-7.4312167|-11.2824135|-13.204408|-8.612022|-8.933314|-8.957977|-9.863525|-9.212593|-10.375496|-12.52364|-9.483789|-10.354028|-9.030424|-7.248493|-11.065015|-11.063667|-8.739927|-11.54539
2_car_managed_failed,Lucy managed to rent a car but she failed to rent a bike. The bike,managed_failed,0,1,Lu|cy|##managed|##to|##rent|##a|##car|##but|##she|##failed|##to|##rent|##a|##bike|.|##The|##bike|<|endoftext|>,-7.4312167|-11.2824135|-13.204408|-8.612022|-8.933314|-8.957977|-9.863525|-9.212593|-10.375496|-12.52364|-9.483789|-10.354028|-9.030424|-7.248493|-11.065015|-11.063667|-7.367549|-11.514082
2_car_managed_failed,Lucy managed to rent a bike but she failed to rent a car. The bike,managed_failed,1,2,Lu|cy|##managed|##to|##rent|##a|##bike|##but|##she|##failed|##to|##rent|##a|##car|.|##The|##bike|<|endoftext|>,-7.4312167|-11.2824135|-13.204408|-8.612022|-8.933314|-8.957977|-7.637411|-9.185326|-10.245662|-12.536576|-9.467987|-10.4134445|-9.438553|-9.421327|-10.996221|-11.119559|-7.1042323|-11.519167
2_car_managed_failed,Lucy managed to rent a bike but she failed to rent a car. The car,managed_failed,0,2,Lu|cy|##managed|##to|##rent|##a|##bike|##but|##she|##failed|##to|##rent|##a|##car|.|##The|##car|<|endoftext|>,-7.4312167|-11.2824135|-13.204408|-8.612022|-8.933314|-8.957977|-7.637411|-9.185326|-10.245662|-12.536576|-9.467987|-10.4134445|-9.438553|-9.421327|-10.996221|-11.119559|-8.970608|-11.470799
2_car_failed_managed,Lucy failed to rent a car but she managed to rent a bike. The bike,failed_managed,1,1,Lu|cy|##failed|##to|##rent|##a|##car|##but|##she|##managed|##to|##rent|##a|##bike|.|##The|##bike|<|endoftext|>,-7.4312167|-11.2824135|-11.077251|-9.51618|-9.049562|-9.737929|-9.633985|-9.539093|-9.780341|-11.847027|-8.941436|-9.485325|-8.67437|-7.728011|-11.030603|-11.0120735|-7.364408|-11.576775
2_car_failed_managed,Lucy failed to rent a car but she managed to rent a bike. The car,failed_managed,0,1,Lu|cy|##failed|##to|##rent|##a|##car|##but|##she|##managed|##to|##rent|##a|##bike|.|##The|##car|<|endoftext|>,-7.4312167|-11.2824135|-11.077251|-9.51618|-9.049562|-9.737929|-9.633985|-9.539093|-9.780341|-11.847027|-8.941436|-9.485325|-8.67437|-7.728011|-11.030603|-11.0120735|-9.049643|-11.5425205
2_car_failed_managed,Lucy failed to rent a bike but she managed to rent a car. The car,failed_managed,1,2,Lu|cy|##failed|##to|##rent|##a|##bike|##but|##she|##managed|##to|##rent|##a|##car|.|##The|##car|<|endoftext|>,-7.4312167|-11.2824135|-11.077251|-9.51618|-9.049562|-9.737929|-6.872164|-9.512292|-10.049874|-12.412109|-8.665884|-9.90961|-8.693529|-9.115945|-10.918241|-11.075399|-8.668052|-11.495909
2_car_failed_managed,Lucy failed to rent a bike but she managed to rent a car. The bike,failed_managed,0,2,Lu|cy|##failed|##to|##rent|##a|##bike|##but|##she|##managed|##to|##rent|##a|##car|.|##The|##bike|<|endoftext|>,-7.4312167|-11.2824135|-11.077251|-9.51618|-9.049562|-9.737929|-6.872164|-9.512292|-10.049874|-12.412109|-8.665884|-9.90961|-8.693529|-9.115945|-10.918241|-11.075399|-7.3286343|-11.491193
3_bear_affirmative_negation,Carol saw a bear at the zoo but she didn't see a monkey. The bear,affirmative_negation,1,1,Car|ol|##saw|##a|##bear|##at|##the|##zoo|##but|##she|##didn|'t|##see|##a|##monkey|.|##The|##bear|<|endoftext|>,-7.2591357|-10.715981|-12.3295765|-9.705107|-6.7605376|-9.200687|-8.9269085|-9.169079|-9.344179|-9.958127|-16.117554|-12.62155|-11.933837|-9.19807|-7.8170586|-10.021966|-10.900618|-7.8055964|-11.407733
3_bear_affirmative_negation,Carol saw a bear at the zoo but she didn't see a monkey. The monkey,affirmative_negation,0,1,Car|ol|##saw|##a|##bear|##at|##the|##zoo|##but|##she|##didn|'t|##see|##a|##monkey|.|##The|##monkey|<|endoftext|>,-7.2591357|-10.715981|-12.3295765|-9.705107|-6.7605376|-9.200687|-8.9269085|-9.169079|-9.344179|-9.958127|-16.117554|-12.62155|-11.933837|-9.19807|-7.8170586|-10.021966|-10.900618|-6.6511545|-11.337475
3_bear_affirmative_negation,Carol saw a monkey at the zoo but she didn't see a bear. The monkey,affirmative_negation,1,2,Car|ol|##saw|##a|##monkey|##at|##the|##zoo|##but|##she|##didn|'t|##see|##a|##bear|.|##The|##monkey|<|endoftext|>,-7.2591357|-10.715981|-12.3295765|-9.705107|-6.534283|-9.443111|-9.148782|-10.28431|-9.339739|-9.982|-16.280582|-12.536048|-11.511528|-9.172704|-8.3101425|-9.894251|-10.577054|-7.7112603|-11.392244
