id,sentence,type,pronoun,tokens,log_probs
1_dog_managed,John managed to adopt a dog. He only needed permission from his landlord.,managed,subj,John|##managed|##to|##adopt|##a|##dog|.|##He|##only|##needed|##permission|##from|##his|##landlord|.|<|endoftext|>,-9.567303|-11.151474|-8.914459|-11.391655|-7.640259|-6.1337814|-11.428612|-13.820274|-7.779114|-11.502174|-7.745144|-11.478607|-9.122314|-11.290329|-11.203003|-12.576897
1_dog_failed,John failed to adopt a dog. It follows him everywhere he goes.,failed,it,John|##failed|##to|##adopt|##a|##dog|.|##It|##follows|##him|##everywhere|##he|##goes|.|<|endoftext|>,-9.567303|-10.718689|-9.209389|-10.310745|-8.047943|-5.9396744|-11.145065|-14.256531|-10.430389|-11.741516|-7.860367|-13.604256|-12.968239|-11.008575|-12.429382
1_dog_failed,John failed to adopt a dog. He doesn't have a big enough apartment.,failed,subj,John|##failed|##to|##adopt|##a|##dog|.|##He|##doesn|'t|##have|##a|##big|##enough|##apartment|.|<|endoftext|>,-9.567303|-10.718689|-9.209389|-10.310745|-8.047943|-5.9396744|-11.145065|-14.202766|-18.85469|-11.334076|-10.771759|-8.912567|-7.438896|-9.948807|-6.8427887|-11.584198|-12.45076
2_car_affirmative,Lucy has a car and it has a self-driving mode.,affirmative,it,Lu|cy|##has|##a|##car|##and|##it|##has|##a|##self|-|driving|##mode|.|<|endoftext|>,-8.863075|-10.874321|-9.0879135|-8.512314|-8.012657|-7.25811|-10.697662|-9.612907|-8.000565|-9.42561|-9.614853|-13.624413|-5.5813446|-11.265472|-12.619728
2_car_affirmative,Lucy has a car and she loves to go on roadtrips.,affirmative,subj,Lu|cy|##has|##a|##car|##and|##she|##loves|##to|##go|##on|##road|tri|ps|.|<|endoftext|>,-8.863075|-10.874321|-9.0879135|-8.512314|-8.012657|-7.25811|-9.80954|-11.331802|-9.083496|-6.9434967|-7.5735016|-9.419144|-20.675858|-15.607216|-10.927856|-12.661652
2_car_negated,Lucy doesn't have a car and it has a self-driving mode.,negated,it,Lu|cy|##doesn|'t|##have|##a|##car|##and|##it|##has|##a|##self|-|driving|##mode|.|<|endoftext|>,-8.863075|-10.874321|-16.754318|-10.814362|-10.84639|-9.449844|-7.5603943|-7.284134|-11.02327|-9.856819|-8.02211|-10.098053|-9.513332|-14.235504|-6.15152|-11.417755|-12.595612
2_car_negated,Lucy doesn't have a car and she only buys second-hand clothes.,negated,subj,Lu|cy|##doesn|'t|##have|##a|##car|##and|##she|##only|##buys|##second|-|hand|##clothes|.|<|endoftext|>,-8.863075|-10.874321|-16.754318|-10.814362|-10.84639|-9.449844|-7.5603943|-7.284134|-10.214218|-8.618973|-10.550339|-11.646301|-11.396542|-11.109604|-10.755447|-11.246948|-12.807472
2_car_know,I know that Lucy has a car. It has a self-driving mode.,know,it,I|##know|##that|##Lucy|##has|##a|##car|.|##It|##has|##a|##self|-|driving|##mode|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.323471|-9.252785|-8.47699|-8.033691|-11.541809|-14.499184|-9.517708|-7.8748016|-9.582539|-9.031338|-13.424255|-5.4192657|-11.332855|-12.8418045
2_car_know,I know that Lucy has a car. She loves to go on roadtrips.,know,subj,I|##know|##that|##Lucy|##has|##a|##car|.|##She|##loves|##to|##go|##on|##road|tri|ps|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.323471|-9.252785|-8.47699|-8.033691|-11.541809|-15.3443985|-11.909149|-8.950531|-7.0098724|-7.528534|-10.1451645|-22.594414|-16.170876|-11.131165|-12.867508
2_car_doubt,I doubt that Lucy has a car. It has a self-driving mode.,doubt,it,I|##doubt|##that|##Lucy|##has|##a|##car|.|##It|##has|##a|##self|-|driving|##mode|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-9.44252|-9.468262|-9.021919|-7.9410095|-11.3936615|-14.910919|-9.696495|-7.723213|-9.936594|-8.646408|-13.843018|-5.015007|-11.310394|-12.789238
2_car_doubt,I doubt that Lucy has a car. She also only buys second-hand clothes.,doubt,subj,I|##doubt|##that|##Lucy|##has|##a|##car|.|##She|##also|##only|##buys|##second|-|hand|##clothes|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-9.44252|-9.468262|-9.021919|-7.9410095|-11.3936615|-16.036621|-7.5994644|-8.330933|-11.06855|-11.452805|-11.235439|-11.456299|-10.799744|-10.900742|-12.884941
2_car_modal,Lucy wants to have a car and it has a self-driving mode.,modal,it,Lu|cy|##wants|##to|##have|##a|##car|##and|##it|##has|##a|##self|-|driving|##mode|.|<|endoftext|>,-8.863075|-10.874321|-12.87767|-8.84903|-9.989441|-8.656227|-7.1705017|-6.976227|-10.459633|-9.827454|-7.825836|-9.3779335|-9.326973|-14.002113|-6.112709|-10.96286|-12.519089
2_car_modal,Lucy wants to have a car and she also wants to get a motorcycle.,modal,subj,Lu|cy|##wants|##to|##have|##a|##car|##and|##she|##also|##wants|##to|##get|##a|##motorcycle|.|<|endoftext|>,-8.863075|-10.874321|-12.87767|-8.84903|-9.989441|-8.656227|-7.1705017|-6.976227|-10.124344|-9.07058|-12.910034|-9.329239|-10.563812|-8.469124|-9.725319|-10.745087|-12.637375
2_car_managed,Lucy managed to rent a car. It has a self-driving mode.,managed,it,Lu|cy|##managed|##to|##rent|##a|##car|.|##It|##has|##a|##self|-|driving|##mode|.|<|endoftext|>,-8.863075|-10.874321|-11.551296|-9.205223|-8.614685|-7.87265|-8.340576|-11.761948|-15.2465515|-9.512741|-7.7789307|-9.811249|-9.51363|-14.186829|-5.820801|-11.3989105|-12.810478
2_car_managed,Lucy managed to rent a car. She found a place that was open late.,managed,subj,Lu|cy|##managed|##to|##rent|##a|##car|.|##She|##found|##a|##place|##that|##was|##open|##late|.|<|endoftext|>,-8.863075|-10.874321|-11.551296|-9.205223|-8.614685|-7.87265|-8.340576|-11.761948|-16.379227|-10.697647|-7.65213|-11.141899|-8.934402|-10.442566|-9.307175|-6.900551|-11.666946|-12.900848
2_car_failed,Lucy failed to rent a car. It has a self-driving mode.,failed,it,Lu|cy|##failed|##to|##rent|##a|##car|.|##It|##has|##a|##self|-|driving|##mode|.|<|endoftext|>,-8.863075|-10.874321|-11.56036|-9.502281|-7.1687164|-8.933228|-7.740074|-11.433281|-15.467873|-9.7473755|-7.7884064|-10.965166|-9.267757|-14.320442|-5.8042374|-11.177246|-12.676582
2_car_failed,Lucy failed to rent a car. She couldn't find a place that was open late.,failed,subj,Lu|cy|##failed|##to|##rent|##a|##car|.|##She|##couldn|'t|##find|##a|##place|##that|##was|##open|##late|.|<|endoftext|>,-8.863075|-10.874321|-11.56036|-9.502281|-7.1687164|-8.933228|-7.740074|-11.433281|-16.371758|-19.21814|-9.90889|-10.078537|-8.227097|-10.875603|-8.771721|-10.81459|-10.052437|-7.5422745|-11.3069|-12.837158
3_bear_affirmative,Carol saw a bear at the zoo and it was taller than she expected.,affirmative,it,Car|ol|##saw|##a|##bear|##at|##the|##zoo|##and|##it|##was|##taller|##than|##she|##expected|.|<|endoftext|>,-7.958357|-7.6957626|-10.561432|-8.935852|-6.108917|-8.797424|-8.0581665|-7.4526825|-7.9953156|-9.907715|-9.418312|-11.847015|-12.264648|-9.701279|-11.449364|-11.075066|-12.769577
3_bear_affirmative,Carol saw a bear at the zoo and she took amazing pictures of it.,affirmative,subj,Car|ol|##saw|##a|##bear|##at|##the|##zoo|##and|##she|##took|##amazing|##pictures|##of|##it|.|<|endoftext|>,-7.958357|-7.6957626|-10.561432|-8.935852|-6.108917|-8.797424|-8.0581665|-7.4526825|-7.9953156|-9.655853|-12.877106|-8.462059|-11.855667|-10.924652|-9.009819|-11.21051|-12.688255
3_bear_negated,Carol didn't see a bear at the zoo and it was taller than she expected.,negated,it,Car|ol|##didn|'t|##see|##a|##bear|##at|##the|##zoo|##and|##it|##was|##taller|##than|##she|##expected|.|<|endoftext|>,-7.958357|-7.6957626|-16.958405|-10.782867|-10.787636|-9.499306|-7.193878|-9.196037|-8.251106|-8.497681|-7.695053|-10.16568|-9.370407|-10.686409|-11.9272|-10.244926|-11.052017|-11.33432|-12.725021
3_bear_negated,Carol didn't see a bear at the zoo and she went home disappointed.,negated,subj,Car|ol|##didn|'t|##see|##a|##bear|##at|##the|##zoo|##and|##she|##went|##home|##disappointed|.|<|endoftext|>,-7.958357|-7.6957626|-16.958405|-10.782867|-10.787636|-9.499306|-7.193878|-9.196037|-8.251106|-8.497681|-7.695053|-9.633514|-11.957062|-6.7052765|-10.971207|-11.362572|-12.695152
3_bear_know,I know that Carol saw a bear at the zoo. It was taller than she expected.,know,it,I|##know|##that|##Carol|##saw|##a|##bear|##at|##the|##zoo|.|##It|##was|##taller|##than|##she|##expected|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-7.390785|-11.2647705|-9.030014|-5.9344254|-9.151558|-8.198044|-8.923004|-11.184814|-14.683678|-9.266785|-11.142921|-11.623383|-9.3536|-12.324791|-11.199005|-12.8161545
3_bear_know,I know that Carol saw a bear at the zoo. She took amazing pictures of it.,know,subj,I|##know|##that|##Carol|##saw|##a|##bear|##at|##the|##zoo|.|##She|##took|##amazing|##pictures|##of|##it|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-7.390785|-11.2647705|-9.030014|-5.9344254|-9.151558|-8.198044|-8.923004|-11.184814|-15.300354|-12.635658|-8.829262|-10.864113|-10.356285|-9.125618|-11.182068|-12.765114
3_bear_doubt,I doubt that Carol saw a bear at the zoo. It was taller than she expected.,doubt,it,I|##doubt|##that|##Carol|##saw|##a|##bear|##at|##the|##zoo|.|##It|##was|##taller|##than|##she|##expected|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-7.0434723|-11.473518|-9.240738|-6.243698|-9.241585|-8.142334|-8.886017|-11.542587|-14.89035|-9.354576|-10.65052|-11.256775|-9.310516|-12.458618|-11.450821|-12.791786
3_bear_doubt,I doubt that Carol saw a bear at the zoo. She didn't get to see any other big animals either.,doubt,subj,I|##doubt|##that|##Carol|##saw|##a|##bear|##at|##the|##zoo|.|##She|##didn|'t|##get|##to|##see|##any|##other|##big|##animals|##either|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-7.0434723|-11.473518|-9.240738|-6.243698|-9.241585|-8.142334|-8.886017|-11.542587|-16.010162|-18.270447|-11.440765|-11.721779|-8.914032|-10.102417|-8.363342|-7.581688|-7.202133|-9.25782|-7.7936363|-11.3532715|-12.791603
3_bear_modal,Carol wants to see a bear at the zoo and it is taller than she expected.,modal,it,Car|ol|##wants|##to|##see|##a|##bear|##at|##the|##zoo|##and|##it|##is|##taller|##than|##she|##expected|.|<|endoftext|>,-7.958357|-7.6957626|-12.701069|-9.1050415|-9.905304|-8.423775|-5.5977173|-8.031052|-8.07563|-8.153633|-7.751831|-10.403099|-9.27327|-11.586845|-11.494858|-10.029724|-10.3973465|-10.849693|-12.655373
3_bear_modal,Carol wants to see a bear at the zoo and she does not stop talking about it.,modal,subj,Car|ol|##wants|##to|##see|##a|##bear|##at|##the|##zoo|##and|##she|##does|##not|##stop|##talking|##about|##it|.|<|endoftext|>,-7.958357|-7.6957626|-12.701069|-9.1050415|-9.905304|-8.423775|-5.5977173|-8.031052|-8.07563|-8.153633|-7.751831|-10.729073|-12.568138|-9.613998|-13.159012|-9.429344|-8.590881|-9.518829|-11.375549|-12.613678
3_bear_managed,Carol managed to see a bear at the zoo. It was taller than she expected.,managed,it,Car|ol|##managed|##to|##see|##a|##bear|##at|##the|##zoo|.|##It|##was|##taller|##than|##she|##expected|.|<|endoftext|>,-7.958357|-7.6957626|-11.533333|-9.131294|-10.556091|-9.147697|-5.974144|-8.914207|-8.072166|-7.4995575|-11.640579|-14.552124|-9.141983|-11.228363|-11.941109|-9.394554|-11.584728|-11.593185|-12.793297
3_bear_managed,Carol managed to see a bear at the zoo. She took amazing pictures of it.,managed,subj,Car|ol|##managed|##to|##see|##a|##bear|##at|##the|##zoo|.|##She|##took|##amazing|##pictures|##of|##it|.|<|endoftext|>,-7.958357|-7.6957626|-11.533333|-9.131294|-10.556091|-9.147697|-5.974144|-8.914207|-8.072166|-7.4995575|-11.640579|-16.124268|-12.397911|-8.811806|-11.461395|-10.554783|-9.154861|-11.61467|-12.690788
3_bear_failed,Carol failed to see a bear at the zoo. It was taller than she expected.,failed,it,Car|ol|##failed|##to|##see|##a|##bear|##at|##the|##zoo|.|##It|##was|##taller|##than|##she|##expected|.|<|endoftext|>,-7.958357|-7.6957626|-11.128014|-9.500694|-10.708244|-9.283714|-7.093132|-8.696053|-8.117477|-7.4578857|-11.606201|-14.612923|-9.186295|-11.05983|-11.767868|-9.387527|-11.328411|-11.610313|-12.679298
3_bear_failed,Carol failed to see a bear at the zoo. She didn't get to see any other big animals either.,failed,subj,Car|ol|##failed|##to|##see|##a|##bear|##at|##the|##zoo|.|##She|##didn|'t|##get|##to|##see|##any|##other|##big|##animals|##either|.|<|endoftext|>,-7.958357|-7.6957626|-11.128014|-9.500694|-10.708244|-9.283714|-7.093132|-8.696053|-8.117477|-7.4578857|-11.606201|-15.978699|-18.386673|-11.699066|-11.251556|-9.3261795|-10.483673|-8.46109|-6.888916|-7.985916|-9.267952|-7.7411003|-11.408257|-12.668167
4_book_affirmative,Susan published a book and it is a real page-turner.,affirmative,it,Susan|##published|##a|##book|##and|##it|##is|##a|##real|##page|-|turn|er|.|<|endoftext|>,-11.559263|-8.415894|-8.463844|-8.377846|-7.6917267|-9.489403|-9.307014|-8.681351|-7.7832108|-7.253311|-10.906738|-18.24509|-11.446495|-11.306519|-12.575821
4_book_affirmative,Susan published a book and she is going on tour later this year.,affirmative,subj,Susan|##published|##a|##book|##and|##she|##is|##going|##on|##tour|##later|##this|##year|.|<|endoftext|>,-11.559263|-8.415894|-8.463844|-8.377846|-7.6917267|-9.72036|-9.825378|-11.330402|-6.638687|-7.1333466|-9.934265|-12.080372|-11.499321|-10.730225|-12.584068
4_book_negated,Susan didn't publish a book and it is a real page-turner.,negated,it,Susan|##didn|'t|##publish|##a|##book|##and|##it|##is|##a|##real|##page|-|turn|er|.|<|endoftext|>,-11.559263|-14.715042|-10.882751|-12.715828|-9.542213|-8.100937|-7.548935|-10.20182|-9.496033|-8.196587|-7.649666|-6.888321|-9.590157|-18.270782|-11.7428055|-11.007019|-12.628906
4_book_negated,Susan didn't publish a book and she doesn't intend to do so in the near future.,negated,subj,Susan|##didn|'t|##publish|##a|##book|##and|##she|##doesn|'t|##intend|##to|##do|##so|##in|##the|##near|##future|.|<|endoftext|>,-11.559263|-14.715042|-10.882751|-12.715828|-9.542213|-8.100937|-7.548935|-9.83963|-20.19635|-11.152222|-15.59568|-6.959732|-10.765991|-6.819824|-9.563744|-9.396988|-8.448711|-13.457237|-10.753189|-12.69957
4_book_know,I know that Susan published a book. It is a real page-turner.,know,it,I|##know|##that|##Susan|##published|##a|##book|.|##It|##is|##a|##real|##page|-|turn|er|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-8.348755|-9.8203125|-9.077026|-8.693649|-11.165817|-14.137672|-9.160843|-8.548416|-7.409012|-7.178673|-10.322212|-17.787495|-11.866882|-11.115128|-12.858368
4_book_know,I know that Susan published a book. She is going on tour later this year.,know,subj,I|##know|##that|##Susan|##published|##a|##book|.|##She|##is|##going|##on|##tour|##later|##this|##year|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-8.348755|-9.8203125|-9.077026|-8.693649|-11.165817|-14.68721|-9.97818|-11.733323|-5.835289|-7.107445|-9.752213|-11.636669|-11.657806|-10.532333|-12.848244
4_book_doubt,I doubt that Susan published a book. It is a real page-turner.,doubt,it,I|##doubt|##that|##Susan|##published|##a|##book|.|##It|##is|##a|##real|##page|-|turn|er|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.092445|-9.470276|-9.229446|-8.442566|-11.443451|-14.9344635|-9.839928|-8.493042|-8.004547|-7.0799637|-9.944771|-17.810257|-12.128151|-11.087662|-12.852844
4_book_doubt,I doubt that Susan published a book. She also hasn't written any good articles lately.,doubt,subj,I|##doubt|##that|##Susan|##published|##a|##book|.|##She|##also|##hasn|'t|##written|##any|##good|##articles|##lately|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.092445|-9.470276|-9.229446|-8.442566|-11.443451|-15.713882|-8.103516|-22.293854|-14.589767|-8.795868|-7.737732|-8.00029|-11.289497|-9.573906|-11.382034|-12.9084015
4_book_modal,Susan wants to publish a book and it is a real page-turner.,modal,it,Susan|##wants|##to|##publish|##a|##book|##and|##it|##is|##a|##real|##page|-|turn|er|.|<|endoftext|>,-11.559263|-12.380867|-8.816895|-11.138535|-8.893608|-8.053787|-7.5167923|-9.761864|-8.922569|-8.237869|-7.3126373|-7.002983|-9.298302|-18.40342|-11.588753|-10.688873|-12.45916
4_book_modal,Susan wants to publish a book and she committed to writing at least 2 pages a day.,modal,subj,Susan|##wants|##to|##publish|##a|##book|##and|##she|##committed|##to|##writing|##at|##least|##2|##pages|##a|##day|.|<|endoftext|>,-11.559263|-12.380867|-8.816895|-11.138535|-8.893608|-8.053787|-7.5167923|-9.937881|-11.107094|-7.130005|-9.103653|-8.912064|-12.464798|-8.19722|-11.662994|-10.534798|-10.1981125|-10.86142|-12.626129
4_book_managed,Susan managed to write a book. It is a real page-turner.,managed,it,Susan|##managed|##to|##write|##a|##book|.|##It|##is|##a|##real|##page|-|turn|er|.|<|endoftext|>,-11.559263|-11.269215|-9.106491|-11.074379|-8.703697|-7.8409195|-11.379265|-12.510048|-9.200867|-8.434067|-7.7395477|-7.8666077|-10.473282|-18.151154|-11.683205|-11.495377|-12.613342
4_book_managed,Susan managed to write a book. She is going on tour later this year.,managed,subj,Susan|##managed|##to|##write|##a|##book|.|##She|##is|##going|##on|##tour|##later|##this|##year|.|<|endoftext|>,-11.559263|-11.269215|-9.106491|-11.074379|-8.703697|-7.8409195|-11.379265|-15.010117|-9.693176|-11.722067|-7.1602097|-6.753929|-10.048485|-11.774937|-11.6474|-10.698257|-12.618927
4_book_failed,Susan failed to write a book. It is a real page-turner.,failed,it,Susan|##failed|##to|##write|##a|##book|.|##It|##is|##a|##real|##page|-|turn|er|.|<|endoftext|>,-11.559263|-10.3498|-9.272476|-10.899559|-9.021912|-8.155579|-11.275841|-14.405914|-9.336136|-8.544243|-8.544601|-7.8289337|-9.901543|-17.730831|-11.950134|-11.294632|-12.539192
4_book_failed,Susan failed to write a book. She also hasn't written any good articles lately.,failed,subj,Susan|##failed|##to|##write|##a|##book|.|##She|##also|##hasn|'t|##written|##any|##good|##articles|##lately|.|<|endoftext|>,-11.559263|-10.3498|-9.272476|-10.899559|-9.021912|-8.155579|-11.275841|-15.696892|-7.73394|-21.94635|-15.821747|-8.225449|-8.455612|-7.9172897|-11.259735|-10.475212|-11.355362|-12.633072
5_shirt_affirmative,Mary found a shirt at the store and it looks amazing on her.,affirmative,it,Mary|##found|##a|##shirt|##at|##the|##store|##and|##it|##looks|##amazing|##on|##her|.|<|endoftext|>,-10.624546|-9.174278|-8.416077|-7.4352493|-9.483288|-8.441521|-7.1777573|-7.6759567|-10.173607|-12.631401|-11.3162|-10.224007|-8.490402|-11.140121|-12.562088
5_shirt_affirmative,Mary found a shirt at the store and she wore it at the wedding.,affirmative,subj,Mary|##found|##a|##shirt|##at|##the|##store|##and|##she|##wore|##it|##at|##the|##wedding|.|<|endoftext|>,-10.624546|-9.174278|-8.416077|-7.4352493|-9.483288|-8.441521|-7.1777573|-7.6759567|-9.494003|-14.344826|-8.603058|-8.999001|-8.262581|-7.455658|-10.928658|-12.661636
5_shirt_negated,Mary didn't find a shirt at the store and it looks amazing on her.,negated,it,Mary|##didn|'t|##find|##a|##shirt|##at|##the|##store|##and|##it|##looks|##amazing|##on|##her|.|<|endoftext|>,-10.624546|-14.175858|-10.691528|-11.274826|-8.897545|-7.087227|-9.338028|-8.175735|-8.082733|-7.5181274|-10.473518|-13.0214615|-11.337532|-9.754845|-8.40107|-10.805237|-12.609024
5_shirt_negated,Mary didn't find a shirt at the store and she had to wear a t-shirt instead.,negated,subj,Mary|##didn|'t|##find|##a|##shirt|##at|##the|##store|##and|##she|##had|##to|##wear|##a|##t|-|shirt|##instead|.|<|endoftext|>,-10.624546|-14.175858|-10.691528|-11.274826|-8.897545|-7.087227|-9.338028|-8.175735|-8.082733|-7.5181274|-9.438782|-6.345131|-9.433105|-10.81562|-7.778076|-10.56572|-15.590607|-13.139618|-7.6285553|-10.806747|-12.748451
5_shirt_know,I know that Mary found a shirt at the store. It looks amazing on her.,know,it,I|##know|##that|##Mary|##found|##a|##shirt|##at|##the|##store|.|##It|##looks|##amazing|##on|##her|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-6.461792|-9.71521|-8.455109|-7.8139267|-8.987473|-8.220291|-8.089615|-10.827972|-14.782265|-12.313934|-11.5494|-9.7604065|-8.460167|-10.677948|-12.710709
5_shirt_know,I know that Mary found a shirt at the store. She wore it at the wedding.,know,subj,I|##know|##that|##Mary|##found|##a|##shirt|##at|##the|##store|.|##She|##wore|##it|##at|##the|##wedding|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-6.461792|-9.71521|-8.455109|-7.8139267|-8.987473|-8.220291|-8.089615|-10.827972|-14.773483|-13.782097|-8.043716|-8.477486|-7.9337006|-7.7794647|-10.399643|-12.8041
5_shirt_doubt,I doubt that Mary found a shirt at the store. It looks amazing on her.,doubt,it,I|##doubt|##that|##Mary|##found|##a|##shirt|##at|##the|##store|.|##It|##looks|##amazing|##on|##her|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-6.1407623|-10.146843|-8.935318|-7.170166|-8.957596|-7.965103|-8.188484|-11.0746|-14.777832|-12.098335|-11.934746|-9.652611|-8.328888|-10.771378|-12.680214
5_shirt_doubt,I doubt that Mary found a shirt at the store. She didn't manage to get any other nice clothes either.,doubt,subj,I|##doubt|##that|##Mary|##found|##a|##shirt|##at|##the|##store|.|##She|##didn|'t|##manage|##to|##get|##any|##other|##nice|##clothes|##either|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-6.1407623|-10.146843|-8.935318|-7.170166|-8.957596|-7.965103|-8.188484|-11.0746|-15.730804|-18.474335|-11.704834|-13.151382|-8.973953|-10.505638|-8.2033|-7.8174133|-7.536064|-9.754028|-7.299019|-10.865143|-12.79126
5_shirt_modal,Mary wants to find a shirt at the store and it looks amazing on her.,modal,it,Mary|##wants|##to|##find|##a|##shirt|##at|##the|##store|##and|##it|##looks|##amazing|##on|##her|.|<|endoftext|>,-10.624546|-12.489601|-8.930542|-10.627434|-8.563705|-7.5217285|-8.703873|-7.9942245|-7.1461105|-7.303772|-10.117889|-12.529266|-11.443611|-9.806442|-8.437927|-10.735062|-12.458282
5_shirt_modal,Mary wants to find a shirt at the store and she checked that the store is open on Sundays. ,modal,subj,Mary|##wants|##to|##find|##a|##shirt|##at|##the|##store|##and|##she|##checked|##that|##the|##store|##is|##open|##on|##Sundays|.|<|endoftext|>,-10.624546|-12.489601|-8.930542|-10.627434|-8.563705|-7.5217285|-8.703873|-7.9942245|-7.1461105|-7.303772|-9.662796|-12.6336975|-6.000801|-7.99308|-7.7162857|-8.963997|-9.537033|-10.795746|-10.820236|-10.891647|-12.516693
